secid,date,cusip,ticker,sic,index_flag,exchange_d,class,issue_type,industry_group,rate
108105,20080110,64881510,SPX,9999,1,32768,,A,,1.537577
108105,20080111,64881510,SPX,9999,1,32768,,A,,1.540812
108105,20080114,64881510,SPX,9999,1,32768,,A,,1.583954
108105,20080115,64881510,SPX,9999,1,32768,,A,,1.542912
108105,20080116,64881510,SPX,9999,1,32768,,A,,1.526256
108105,20080117,64881510,SPX,9999,1,32768,,A,,1.551561
108105,20080118,64881510,SPX,9999,1,32768,,A,,1.46962
108105,20080122,64881510,SPX,9999,1,32768,,A,,1.30724
108105,20080123,64881510,SPX,9999,1,32768,,A,,1.239082
108105,20080124,64881510,SPX,9999,1,32768,,A,,1.165483
108105,20080125,64881510,SPX,9999,1,32768,,A,,1.100375
108105,20080128,64881510,SPX,9999,1,32768,,A,,1.067998
108105,20080129,64881510,SPX,9999,1,32768,,A,,1.024001
108105,20080130,64881510,SPX,9999,1,32768,,A,,0.758276
108105,20080131,64881510,SPX,9999,1,32768,,A,,0.72839
108105,20080201,64881510,SPX,9999,1,32768,,A,,0.739542
108105,20080204,64881510,SPX,9999,1,32768,,A,,0.756213
108105,20080205,64881510,SPX,9999,1,32768,,A,,0.702521
108105,20080206,64881510,SPX,9999,1,32768,,A,,0.673369
108105,20080207,64881510,SPX,9999,1,32768,,A,,0.663549
108105,20080208,64881510,SPX,9999,1,32768,,A,,0.620223
108105,20080211,64881510,SPX,9999,1,32768,,A,,0.547754
108105,20080212,64881510,SPX,9999,1,32768,,A,,0.526648
108105,20080213,64881510,SPX,9999,1,32768,,A,,0.497726
108105,20080214,64881510,SPX,9999,1,32768,,A,,0.4923
108105,20080215,64881510,SPX,9999,1,32768,,A,,0.500246
108105,20080219,64881510,SPX,9999,1,32768,,A,,0.504587
108105,20080220,64881510,SPX,9999,1,32768,,A,,0.487807
108105,20080221,64881510,SPX,9999,1,32768,,A,,0.498794
108105,20080222,64881510,SPX,9999,1,32768,,A,,0.491383
108105,20080225,64881510,SPX,9999,1,32768,,A,,0.489752
108105,20080226,64881510,SPX,9999,1,32768,,A,,0.504443
108105,20080227,64881510,SPX,9999,1,32768,,A,,0.499547
108105,20080228,64881510,SPX,9999,1,32768,,A,,0.488594
108105,20080229,64881510,SPX,9999,1,32768,,A,,0.481488
108105,20080303,64881510,SPX,9999,1,32768,,A,,0.49461
108105,20080304,64881510,SPX,9999,1,32768,,A,,0.497708
108105,20080305,64881510,SPX,9999,1,32768,,A,,0.500061
108105,20080306,64881510,SPX,9999,1,32768,,A,,0.50918
108105,20080307,64881510,SPX,9999,1,32768,,A,,0.516742
108105,20080310,64881510,SPX,9999,1,32768,,A,,0.523052
108105,20080311,64881510,SPX,9999,1,32768,,A,,0.573705
108105,20080312,64881510,SPX,9999,1,32768,,A,,0.595149
108105,20080313,64881510,SPX,9999,1,32768,,A,,0.640678
108105,20080314,64881510,SPX,9999,1,32768,,A,,0.657826
108105,20080317,64881510,SPX,9999,1,32768,,A,,0.652484
108105,20080318,64881510,SPX,9999,1,32768,,A,,0.6769
108105,20080319,64881510,SPX,9999,1,32768,,A,,0.698046
108105,20080320,64881510,SPX,9999,1,32768,,A,,0.733522
108105,20080324,64881510,SPX,9999,1,32768,,A,,0.909816
108105,20080325,64881510,SPX,9999,1,32768,,A,,1.051557
108105,20080326,64881510,SPX,9999,1,32768,,A,,1.07596
108105,20080327,64881510,SPX,9999,1,32768,,A,,1.237734
108105,20080328,64881510,SPX,9999,1,32768,,A,,1.401661
108105,20080331,64881510,SPX,9999,1,32768,,A,,1.494508
108105,20080401,64881510,SPX,9999,1,32768,,A,,1.634064
108105,20080402,64881510,SPX,9999,1,32768,,A,,1.664442
108105,20080403,64881510,SPX,9999,1,32768,,A,,1.790615
108105,20080404,64881510,SPX,9999,1,32768,,A,,1.915153
108105,20080407,64881510,SPX,9999,1,32768,,A,,1.971466
108105,20080408,64881510,SPX,9999,1,32768,,A,,2.020138
108105,20080409,64881510,SPX,9999,1,32768,,A,,2.057921
108105,20080410,64881510,SPX,9999,1,32768,,A,,2.092265
108105,20080411,64881510,SPX,9999,1,32768,,A,,2.11548
108105,20080414,64881510,SPX,9999,1,32768,,A,,2.159864
108105,20080415,64881510,SPX,9999,1,32768,,A,,2.201208
108105,20080416,64881510,SPX,9999,1,32768,,A,,2.235791
108105,20080417,64881510,SPX,9999,1,32768,,A,,2.244785
108105,20080418,64881510,SPX,9999,1,32768,,A,,2.202529
108105,20080421,64881510,SPX,9999,1,32768,,A,,2.185927
108105,20080422,64881510,SPX,9999,1,32768,,A,,2.172501
108105,20080423,64881510,SPX,9999,1,32768,,A,,2.171965
108105,20080424,64881510,SPX,9999,1,32768,,A,,2.159888
108105,20080425,64881510,SPX,9999,1,32768,,A,,2.146139
108105,20080428,64881510,SPX,9999,1,32768,,A,,2.122698
108105,20080429,64881510,SPX,9999,1,32768,,A,,2.118897
108105,20080430,64881510,SPX,9999,1,32768,,A,,2.127176
108105,20080501,64881510,SPX,9999,1,32768,,A,,2.140373
108105,20080502,64881510,SPX,9999,1,32768,,A,,2.144958
108105,20080505,64881510,SPX,9999,1,32768,,A,,2.142816
108105,20080506,64881510,SPX,9999,1,32768,,A,,2.126556
108105,20080507,64881510,SPX,9999,1,32768,,A,,2.118474
108105,20080508,64881510,SPX,9999,1,32768,,A,,2.111476
108105,20080509,64881510,SPX,9999,1,32768,,A,,2.113653
108105,20080512,64881510,SPX,9999,1,32768,,A,,2.114007
108105,20080513,64881510,SPX,9999,1,32768,,A,,2.107927
108105,20080514,64881510,SPX,9999,1,32768,,A,,2.104401
108105,20080515,64881510,SPX,9999,1,32768,,A,,2.093703
108105,20080516,64881510,SPX,9999,1,32768,,A,,2.078836
108105,20080519,64881510,SPX,9999,1,32768,,A,,2.07497
108105,20080520,64881510,SPX,9999,1,32768,,A,,2.053416
108105,20080521,64881510,SPX,9999,1,32768,,A,,2.05317
108105,20080522,64881510,SPX,9999,1,32768,,A,,2.03807
108105,20080523,64881510,SPX,9999,1,32768,,A,,2.029107
108105,20080527,64881510,SPX,9999,1,32768,,A,,2.024032
108105,20080528,64881510,SPX,9999,1,32768,,A,,2.019779
108105,20080529,64881510,SPX,9999,1,32768,,A,,2.017027
108105,20080530,64881510,SPX,9999,1,32768,,A,,2.015216
108105,20080602,64881510,SPX,9999,1,32768,,A,,2.014123
108105,20080603,64881510,SPX,9999,1,32768,,A,,2.013886
108105,20080604,64881510,SPX,9999,1,32768,,A,,2.011054
108105,20080605,64881510,SPX,9999,1,32768,,A,,2.007486
108105,20080606,64881510,SPX,9999,1,32768,,A,,2.003906
108105,20080609,64881510,SPX,9999,1,32768,,A,,1.999119
108105,20080610,64881510,SPX,9999,1,32768,,A,,1.997993
108105,20080611,64881510,SPX,9999,1,32768,,A,,2.008347
108105,20080612,64881510,SPX,9999,1,32768,,A,,2.026027
108105,20080613,64881510,SPX,9999,1,32768,,A,,2.023556
108105,20080616,64881510,SPX,9999,1,32768,,A,,2.026176
108105,20080617,64881510,SPX,9999,1,32768,,A,,2.027257
108105,20080618,64881510,SPX,9999,1,32768,,A,,2.060147
108105,20080619,64881510,SPX,9999,1,32768,,A,,2.072392
108105,20080620,64881510,SPX,9999,1,32768,,A,,2.096679
108105,20080623,64881510,SPX,9999,1,32768,,A,,2.127242
108105,20080624,64881510,SPX,9999,1,32768,,A,,2.143754
108105,20080625,64881510,SPX,9999,1,32768,,A,,2.158068
108105,20080626,64881510,SPX,9999,1,32768,,A,,2.153064
108105,20080627,64881510,SPX,9999,1,32768,,A,,2.192233
108105,20080630,64881510,SPX,9999,1,32768,,A,,2.19747
108105,20080701,64881510,SPX,9999,1,32768,,A,,2.210191
108105,20080702,64881510,SPX,9999,1,32768,,A,,2.209684
108105,20080703,64881510,SPX,9999,1,32768,,A,,2.220173
108105,20080707,64881510,SPX,9999,1,32768,,A,,2.198079
108105,20080708,64881510,SPX,9999,1,32768,,A,,2.194253
108105,20080709,64881510,SPX,9999,1,32768,,A,,2.19784
108105,20080710,64881510,SPX,9999,1,32768,,A,,2.206916
108105,20080711,64881510,SPX,9999,1,32768,,A,,2.209093
108105,20080714,64881510,SPX,9999,1,32768,,A,,2.205666
108105,20080715,64881510,SPX,9999,1,32768,,A,,2.175977
108105,20080716,64881510,SPX,9999,1,32768,,A,,2.16363
108105,20080717,64881510,SPX,9999,1,32768,,A,,2.148931
108105,20080718,64881510,SPX,9999,1,32768,,A,,2.137951
108105,20080721,64881510,SPX,9999,1,32768,,A,,2.1395
108105,20080722,64881510,SPX,9999,1,32768,,A,,2.146433
108105,20080723,64881510,SPX,9999,1,32768,,A,,2.152799
108105,20080724,64881510,SPX,9999,1,32768,,A,,2.15665
108105,20080725,64881510,SPX,9999,1,32768,,A,,2.145838
108105,20080728,64881510,SPX,9999,1,32768,,A,,2.149278
108105,20080729,64881510,SPX,9999,1,32768,,A,,2.144527
108105,20080730,64881510,SPX,9999,1,32768,,A,,2.136671
108105,20080731,64881510,SPX,9999,1,32768,,A,,2.134483
108105,20080801,64881510,SPX,9999,1,32768,,A,,2.117641
108105,20080804,64881510,SPX,9999,1,32768,,A,,2.104434
108105,20080805,64881510,SPX,9999,1,32768,,A,,2.099732
108105,20080806,64881510,SPX,9999,1,32768,,A,,2.092295
108105,20080807,64881510,SPX,9999,1,32768,,A,,2.090368
108105,20080808,64881510,SPX,9999,1,32768,,A,,2.078396
108105,20080811,64881510,SPX,9999,1,32768,,A,,2.059446
108105,20080812,64881510,SPX,9999,1,32768,,A,,2.060773
108105,20080813,64881510,SPX,9999,1,32768,,A,,2.056611
108105,20080814,64881510,SPX,9999,1,32768,,A,,2.055994
108105,20080815,64881510,SPX,9999,1,32768,,A,,2.054427
108105,20080818,64881510,SPX,9999,1,32768,,A,,2.054039
108105,20080819,64881510,SPX,9999,1,32768,,A,,2.058866
108105,20080820,64881510,SPX,9999,1,32768,,A,,2.055338
108105,20080821,64881510,SPX,9999,1,32768,,A,,2.063968
108105,20080822,64881510,SPX,9999,1,32768,,A,,2.055554
108105,20080825,64881510,SPX,9999,1,32768,,A,,2.038353
108105,20080826,64881510,SPX,9999,1,32768,,A,,2.038806
108105,20080827,64881510,SPX,9999,1,32768,,A,,2.039127
108105,20080828,64881510,SPX,9999,1,32768,,A,,2.03323
108105,20080829,64881510,SPX,9999,1,32768,,A,,2.032771
108105,20080902,64881510,SPX,9999,1,32768,,A,,2.019394
108105,20080903,64881510,SPX,9999,1,32768,,A,,2.015146
108105,20080904,64881510,SPX,9999,1,32768,,A,,2.012255
108105,20080905,64881510,SPX,9999,1,32768,,A,,2.015379
108105,20080908,64881510,SPX,9999,1,32768,,A,,2.005376
108105,20080909,64881510,SPX,9999,1,32768,,A,,2.004522
108105,20080910,64881510,SPX,9999,1,32768,,A,,2.008857
108105,20080911,64881510,SPX,9999,1,32768,,A,,2.020059
108105,20080912,64881510,SPX,9999,1,32768,,A,,2.02802
108105,20080915,64881510,SPX,9999,1,32768,,A,,2.095951
108105,20080916,64881510,SPX,9999,1,32768,,A,,2.099968
108105,20080917,64881510,SPX,9999,1,32768,,A,,2.128706
108105,20080918,64881510,SPX,9999,1,32768,,A,,2.124712
108105,20080919,64881510,SPX,9999,1,32768,,A,,2.138987
108105,20080922,64881510,SPX,9999,1,32768,,A,,2.151858
108105,20080923,64881510,SPX,9999,1,32768,,A,,2.152543
108105,20080924,64881510,SPX,9999,1,32768,,A,,2.202557
108105,20080925,64881510,SPX,9999,1,32768,,A,,2.213881
108105,20080926,64881510,SPX,9999,1,32768,,A,,2.217922
108105,20080929,64881510,SPX,9999,1,32768,,A,,2.546184
108105,20080930,64881510,SPX,9999,1,32768,,A,,2.558553
108105,20081001,64881510,SPX,9999,1,32768,,A,,2.569089
108105,20081002,64881510,SPX,9999,1,32768,,A,,2.593
108105,20081003,64881510,SPX,9999,1,32768,,A,,2.642085
108105,20081006,64881510,SPX,9999,1,32768,,A,,2.752585
108105,20081007,64881510,SPX,9999,1,32768,,A,,2.687934
108105,20081008,64881510,SPX,9999,1,32768,,A,,2.569435
108105,20081009,64881510,SPX,9999,1,32768,,A,,2.582814
108105,20081010,64881510,SPX,9999,1,32768,,A,,2.713562
108105,20081013,64881510,SPX,9999,1,32768,,A,,2.692331
108105,20081014,64881510,SPX,9999,1,32768,,A,,2.643142
108105,20081015,64881510,SPX,9999,1,32768,,A,,2.503114
108105,20081016,64881510,SPX,9999,1,32768,,A,,2.406352
108105,20081017,64881510,SPX,9999,1,32768,,A,,2.3089
108105,20081020,64881510,SPX,9999,1,32768,,A,,2.326619
108105,20081021,64881510,SPX,9999,1,32768,,A,,2.217017
108105,20081022,64881510,SPX,9999,1,32768,,A,,2.161905
108105,20081023,64881510,SPX,9999,1,32768,,A,,2.079359
108105,20081024,64881510,SPX,9999,1,32768,,A,,1.897008
108105,20081027,64881510,SPX,9999,1,32768,,A,,1.735179
108105,20081028,64881510,SPX,9999,1,32768,,A,,1.700538
108105,20081029,64881510,SPX,9999,1,32768,,A,,1.54845
108105,20081030,64881510,SPX,9999,1,32768,,A,,1.520481
108105,20081031,64881510,SPX,9999,1,32768,,A,,1.513449
108105,20081103,64881510,SPX,9999,1,32768,,A,,1.479302
108105,20081104,64881510,SPX,9999,1,32768,,A,,1.454409
108105,20081105,64881510,SPX,9999,1,32768,,A,,1.415857
108105,20081106,64881510,SPX,9999,1,32768,,A,,1.345363
108105,20081107,64881510,SPX,9999,1,32768,,A,,1.309908
108105,20081110,64881510,SPX,9999,1,32768,,A,,1.270527
108105,20081111,64881510,SPX,9999,1,32768,,A,,1.218563
108105,20081112,64881510,SPX,9999,1,32768,,A,,1.168628
108105,20081113,64881510,SPX,9999,1,32768,,A,,1.171641
108105,20081114,64881510,SPX,9999,1,32768,,A,,1.133572
108105,20081117,64881510,SPX,9999,1,32768,,A,,1.086579
108105,20081118,64881510,SPX,9999,1,32768,,A,,1.040478
108105,20081119,64881510,SPX,9999,1,32768,,A,,1.010111
108105,20081120,64881510,SPX,9999,1,32768,,A,,0.951633
108105,20081121,64881510,SPX,9999,1,32768,,A,,0.893333
108105,20081124,64881510,SPX,9999,1,32768,,A,,0.799662
108105,20081125,64881510,SPX,9999,1,32768,,A,,0.797
108105,20081126,64881510,SPX,9999,1,32768,,A,,0.808772
108105,20081128,64881510,SPX,9999,1,32768,,A,,0.814572
108105,20081201,64881510,SPX,9999,1,32768,,A,,0.804999
108105,20081202,64881510,SPX,9999,1,32768,,A,,0.811855
108105,20081203,64881510,SPX,9999,1,32768,,A,,0.817467
108105,20081204,64881510,SPX,9999,1,32768,,A,,0.825981
108105,20081205,64881510,SPX,9999,1,32768,,A,,0.834865
108105,20081208,64881510,SPX,9999,1,32768,,A,,0.853094
108105,20081209,64881510,SPX,9999,1,32768,,A,,0.872954
108105,20081210,64881510,SPX,9999,1,32768,,A,,0.886769
108105,20081211,64881510,SPX,9999,1,32768,,A,,0.892906
108105,20081212,64881510,SPX,9999,1,32768,,A,,0.918749
108105,20081215,64881510,SPX,9999,1,32768,,A,,0.938009
108105,20081216,64881510,SPX,9999,1,32768,,A,,0.97576
108105,20081217,64881510,SPX,9999,1,32768,,A,,0.998781
108105,20081218,64881510,SPX,9999,1,32768,,A,,1.021708
108105,20081219,64881510,SPX,9999,1,32768,,A,,0.999717
108105,20081222,64881510,SPX,9999,1,32768,,A,,0.993857
108105,20081223,64881510,SPX,9999,1,32768,,A,,1.014956
108105,20081224,64881510,SPX,9999,1,32768,,A,,1.046612
108105,20081226,64881510,SPX,9999,1,32768,,A,,1.284307
108105,20081229,64881510,SPX,9999,1,32768,,A,,1.389978
108105,20081230,64881510,SPX,9999,1,32768,,A,,1.642233
108105,20081231,64881510,SPX,9999,1,32768,,A,,1.663627
108105,20090102,64881510,SPX,9999,1,32768,,A,,1.868691
108105,20090105,64881510,SPX,9999,1,32768,,A,,2.153718
108105,20090106,64881510,SPX,9999,1,32768,,A,,2.177581
108105,20090107,64881510,SPX,9999,1,32768,,A,,2.304948
108105,20090108,64881510,SPX,9999,1,32768,,A,,2.348994
108105,20090109,64881510,SPX,9999,1,32768,,A,,2.376084
108105,20090112,64881510,SPX,9999,1,32768,,A,,2.284751
108105,20090113,64881510,SPX,9999,1,32768,,A,,2.28276
108105,20090114,64881510,SPX,9999,1,32768,,A,,2.340524
108105,20090115,64881510,SPX,9999,1,32768,,A,,2.356051
108105,20090116,64881510,SPX,9999,1,32768,,A,,2.319344
108105,20090120,64881510,SPX,9999,1,32768,,A,,2.274443
108105,20090121,64881510,SPX,9999,1,32768,,A,,2.319472
108105,20090122,64881510,SPX,9999,1,32768,,A,,2.30062
108105,20090123,64881510,SPX,9999,1,32768,,A,,2.275818
108105,20090126,64881510,SPX,9999,1,32768,,A,,2.240583
108105,20090127,64881510,SPX,9999,1,32768,,A,,2.237104
108105,20090128,64881510,SPX,9999,1,32768,,A,,2.206918
108105,20090129,64881510,SPX,9999,1,32768,,A,,2.212489
108105,20090130,64881510,SPX,9999,1,32768,,A,,2.209381
108105,20090202,64881510,SPX,9999,1,32768,,A,,2.312327
108105,20090203,64881510,SPX,9999,1,32768,,A,,2.303581
108105,20090204,64881510,SPX,9999,1,32768,,A,,2.322382
108105,20090205,64881510,SPX,9999,1,32768,,A,,2.347705
108105,20090206,64881510,SPX,9999,1,32768,,A,,2.362217
108105,20090209,64881510,SPX,9999,1,32768,,A,,2.379977
108105,20090210,64881510,SPX,9999,1,32768,,A,,2.378383
108105,20090211,64881510,SPX,9999,1,32768,,A,,2.388907
108105,20090212,64881510,SPX,9999,1,32768,,A,,2.391894
108105,20090213,64881510,SPX,9999,1,32768,,A,,2.372944
108105,20090217,64881510,SPX,9999,1,32768,,A,,2.374757
108105,20090218,64881510,SPX,9999,1,32768,,A,,2.359544
108105,20090219,64881510,SPX,9999,1,32768,,A,,2.357892
108105,20090220,64881510,SPX,9999,1,32768,,A,,2.324823
108105,20090223,64881510,SPX,9999,1,32768,,A,,2.26295
108105,20090224,64881510,SPX,9999,1,32768,,A,,2.260216
108105,20090225,64881510,SPX,9999,1,32768,,A,,2.285684
108105,20090226,64881510,SPX,9999,1,32768,,A,,2.28288
108105,20090227,64881510,SPX,9999,1,32768,,A,,2.301337
108105,20090302,64881510,SPX,9999,1,32768,,A,,2.317875
108105,20090303,64881510,SPX,9999,1,32768,,A,,2.314541
108105,20090304,64881510,SPX,9999,1,32768,,A,,2.318182
108105,20090305,64881510,SPX,9999,1,32768,,A,,2.328476
108105,20090306,64881510,SPX,9999,1,32768,,A,,2.350365
108105,20090309,64881510,SPX,9999,1,32768,,A,,2.372477
108105,20090310,64881510,SPX,9999,1,32768,,A,,2.387355
108105,20090311,64881510,SPX,9999,1,32768,,A,,2.413444
108105,20090312,64881510,SPX,9999,1,32768,,A,,2.431126
108105,20090313,64881510,SPX,9999,1,32768,,A,,2.448515
108105,20090316,64881510,SPX,9999,1,32768,,A,,2.457508
108105,20090317,64881510,SPX,9999,1,32768,,A,,2.475676
108105,20090318,64881510,SPX,9999,1,32768,,A,,2.489437
108105,20090319,64881510,SPX,9999,1,32768,,A,,2.490599
108105,20090320,64881510,SPX,9999,1,32768,,A,,2.492232
108105,20090323,64881510,SPX,9999,1,32768,,A,,2.496456
108105,20090324,64881510,SPX,9999,1,32768,,A,,2.505026
108105,20090325,64881510,SPX,9999,1,32768,,A,,2.514695
108105,20090326,64881510,SPX,9999,1,32768,,A,,2.522988
108105,20090327,64881510,SPX,9999,1,32768,,A,,2.532018
108105,20090330,64881510,SPX,9999,1,32768,,A,,2.540645
108105,20090331,64881510,SPX,9999,1,32768,,A,,2.553568
108105,20090401,64881510,SPX,9999,1,32768,,A,,2.573097
108105,20090402,64881510,SPX,9999,1,32768,,A,,2.579838
108105,20090403,64881510,SPX,9999,1,32768,,A,,2.599889
108105,20090406,64881510,SPX,9999,1,32768,,A,,2.628617
108105,20090407,64881510,SPX,9999,1,32768,,A,,2.650654
108105,20090408,64881510,SPX,9999,1,32768,,A,,2.665493
108105,20090409,64881510,SPX,9999,1,32768,,A,,2.670305
108105,20090413,64881510,SPX,9999,1,32768,,A,,2.676688
108105,20090414,64881510,SPX,9999,1,32768,,A,,2.67019
108105,20090415,64881510,SPX,9999,1,32768,,A,,2.671503
108105,20090416,64881510,SPX,9999,1,32768,,A,,2.680646
108105,20090417,64881510,SPX,9999,1,32768,,A,,2.673017
108105,20090420,64881510,SPX,9999,1,32768,,A,,2.668292
108105,20090421,64881510,SPX,9999,1,32768,,A,,2.67366
108105,20090422,64881510,SPX,9999,1,32768,,A,,2.674423
108105,20090423,64881510,SPX,9999,1,32768,,A,,2.680622
108105,20090424,64881510,SPX,9999,1,32768,,A,,2.692824
108105,20090427,64881510,SPX,9999,1,32768,,A,,2.699745
108105,20090428,64881510,SPX,9999,1,32768,,A,,2.709088
108105,20090429,64881510,SPX,9999,1,32768,,A,,2.715002
108105,20090430,64881510,SPX,9999,1,32768,,A,,2.728943
108105,20090501,64881510,SPX,9999,1,32768,,A,,2.726296
108105,20090504,64881510,SPX,9999,1,32768,,A,,2.756063
108105,20090505,64881510,SPX,9999,1,32768,,A,,2.759336
108105,20090506,64881510,SPX,9999,1,32768,,A,,2.775871
108105,20090507,64881510,SPX,9999,1,32768,,A,,2.790266
108105,20090508,64881510,SPX,9999,1,32768,,A,,2.818013
108105,20090511,64881510,SPX,9999,1,32768,,A,,2.826367
108105,20090512,64881510,SPX,9999,1,32768,,A,,2.831879
108105,20090513,64881510,SPX,9999,1,32768,,A,,2.826326
108105,20090514,64881510,SPX,9999,1,32768,,A,,2.849253
108105,20090515,64881510,SPX,9999,1,32768,,A,,2.843972
108105,20090518,64881510,SPX,9999,1,32768,,A,,2.846698
108105,20090519,64881510,SPX,9999,1,32768,,A,,2.85411
108105,20090520,64881510,SPX,9999,1,32768,,A,,2.857108
108105,20090521,64881510,SPX,9999,1,32768,,A,,2.846016
108105,20090522,64881510,SPX,9999,1,32768,,A,,2.844528
108105,20090526,64881510,SPX,9999,1,32768,,A,,2.835888
108105,20090527,64881510,SPX,9999,1,32768,,A,,2.832128
108105,20090528,64881510,SPX,9999,1,32768,,A,,2.8126
108105,20090529,64881510,SPX,9999,1,32768,,A,,2.807986
108105,20090601,64881510,SPX,9999,1,32768,,A,,2.801285
108105,20090602,64881510,SPX,9999,1,32768,,A,,2.798779
108105,20090603,64881510,SPX,9999,1,32768,,A,,2.765562
108105,20090604,64881510,SPX,9999,1,32768,,A,,2.771268
108105,20090605,64881510,SPX,9999,1,32768,,A,,2.7471
108105,20090608,64881510,SPX,9999,1,32768,,A,,2.681091
108105,20090609,64881510,SPX,9999,1,32768,,A,,2.675949
108105,20090610,64881510,SPX,9999,1,32768,,A,,2.650958
108105,20090611,64881510,SPX,9999,1,32768,,A,,2.643277
108105,20090612,64881510,SPX,9999,1,32768,,A,,2.61575
108105,20090615,64881510,SPX,9999,1,32768,,A,,2.584514
108105,20090616,64881510,SPX,9999,1,32768,,A,,2.582188
108105,20090617,64881510,SPX,9999,1,32768,,A,,2.548374
108105,20090618,64881510,SPX,9999,1,32768,,A,,2.527775
108105,20090619,64881510,SPX,9999,1,32768,,A,,2.526687
108105,20090622,64881510,SPX,9999,1,32768,,A,,2.525808
108105,20090623,64881510,SPX,9999,1,32768,,A,,2.526125
108105,20090624,64881510,SPX,9999,1,32768,,A,,2.520455
108105,20090625,64881510,SPX,9999,1,32768,,A,,2.51344
108105,20090626,64881510,SPX,9999,1,32768,,A,,2.500887
108105,20090629,64881510,SPX,9999,1,32768,,A,,2.491845
108105,20090630,64881510,SPX,9999,1,32768,,A,,2.491917
108105,20090701,64881510,SPX,9999,1,32768,,A,,2.496323
108105,20090702,64881510,SPX,9999,1,32768,,A,,2.498594
108105,20090706,64881510,SPX,9999,1,32768,,A,,2.492921
108105,20090707,64881510,SPX,9999,1,32768,,A,,2.489193
108105,20090708,64881510,SPX,9999,1,32768,,A,,2.48332
108105,20090709,64881510,SPX,9999,1,32768,,A,,2.47837
108105,20090710,64881510,SPX,9999,1,32768,,A,,2.473402
108105,20090713,64881510,SPX,9999,1,32768,,A,,2.474239
108105,20090714,64881510,SPX,9999,1,32768,,A,,2.474046
108105,20090715,64881510,SPX,9999,1,32768,,A,,2.466069
108105,20090716,64881510,SPX,9999,1,32768,,A,,2.463277
108105,20090717,64881510,SPX,9999,1,32768,,A,,2.461582
108105,20090720,64881510,SPX,9999,1,32768,,A,,2.457848
108105,20090721,64881510,SPX,9999,1,32768,,A,,2.444414
108105,20090722,64881510,SPX,9999,1,32768,,A,,2.442394
108105,20090723,64881510,SPX,9999,1,32768,,A,,2.435087
108105,20090724,64881510,SPX,9999,1,32768,,A,,2.423472
108105,20090727,64881510,SPX,9999,1,32768,,A,,2.417955
108105,20090728,64881510,SPX,9999,1,32768,,A,,2.413613
108105,20090729,64881510,SPX,9999,1,32768,,A,,2.410084
108105,20090730,64881510,SPX,9999,1,32768,,A,,2.408221
108105,20090731,64881510,SPX,9999,1,32768,,A,,2.40482
108105,20090803,64881510,SPX,9999,1,32768,,A,,2.400178
108105,20090804,64881510,SPX,9999,1,32768,,A,,2.397926
108105,20090805,64881510,SPX,9999,1,32768,,A,,2.394202
108105,20090806,64881510,SPX,9999,1,32768,,A,,2.388685
108105,20090807,64881510,SPX,9999,1,32768,,A,,2.380133
108105,20090810,64881510,SPX,9999,1,32768,,A,,2.373465
108105,20090811,64881510,SPX,9999,1,32768,,A,,2.366253
108105,20090812,64881510,SPX,9999,1,32768,,A,,2.361029
108105,20090813,64881510,SPX,9999,1,32768,,A,,2.359289
108105,20090814,64881510,SPX,9999,1,32768,,A,,2.356604
108105,20090817,64881510,SPX,9999,1,32768,,A,,2.352372
108105,20090818,64881510,SPX,9999,1,32768,,A,,2.352577
108105,20090819,64881510,SPX,9999,1,32768,,A,,2.35017
108105,20090820,64881510,SPX,9999,1,32768,,A,,2.347014
108105,20090821,64881510,SPX,9999,1,32768,,A,,2.344029
108105,20090824,64881510,SPX,9999,1,32768,,A,,2.33818
108105,20090825,64881510,SPX,9999,1,32768,,A,,2.333295
108105,20090826,64881510,SPX,9999,1,32768,,A,,2.330377
108105,20090827,64881510,SPX,9999,1,32768,,A,,2.326966
108105,20090828,64881510,SPX,9999,1,32768,,A,,2.320041
108105,20090831,64881510,SPX,9999,1,32768,,A,,2.316162
108105,20090901,64881510,SPX,9999,1,32768,,A,,2.313627
108105,20090902,64881510,SPX,9999,1,32768,,A,,2.311628
108105,20090903,64881510,SPX,9999,1,32768,,A,,2.306885
108105,20090904,64881510,SPX,9999,1,32768,,A,,2.298439
108105,20090908,64881510,SPX,9999,1,32768,,A,,2.297344
108105,20090909,64881510,SPX,9999,1,32768,,A,,2.296636
108105,20090910,64881510,SPX,9999,1,32768,,A,,2.293563
108105,20090911,64881510,SPX,9999,1,32768,,A,,2.287262
108105,20090914,64881510,SPX,9999,1,32768,,A,,2.281525
108105,20090915,64881510,SPX,9999,1,32768,,A,,2.274986
108105,20090916,64881510,SPX,9999,1,32768,,A,,2.269103
108105,20090917,64881510,SPX,9999,1,32768,,A,,2.26231
108105,20090918,64881510,SPX,9999,1,32768,,A,,2.255142
108105,20090921,64881510,SPX,9999,1,32768,,A,,2.250614
108105,20090922,64881510,SPX,9999,1,32768,,A,,2.244205
108105,20090923,64881510,SPX,9999,1,32768,,A,,2.230861
108105,20090924,64881510,SPX,9999,1,32768,,A,,2.226744
108105,20090925,64881510,SPX,9999,1,32768,,A,,2.216788
108105,20090928,64881510,SPX,9999,1,32768,,A,,2.208114
108105,20090929,64881510,SPX,9999,1,32768,,A,,2.202763
108105,20090930,64881510,SPX,9999,1,32768,,A,,2.197574
108105,20091001,64881510,SPX,9999,1,32768,,A,,2.194316
