secid,date,symbol,exdate,last_date,cp_flag,strike_price,best_bid,best_offer,volume,open_interest,impl_volatility,optionid,index_flag,issuer,exercise_style
108105,19960328,0A803.8D,19960518,19960328,P,620000,5.5,6,14,5825,0.184603,11010957,1,CBOE S&P 500 INDEX,E
108105,19960328,0A83E.54,19960622,19960318,C,565000,90.375,91.375,0,32,0.243044,11026004,1,CBOE S&P 500 INDEX,E
108105,19960328,0A807.00,19960518,,C,530000,121.125,122.125,0,0,0.313306,11011840,1,CBOE S&P 500 INDEX,E
108105,19960328,0A702.59,19960420,19960328,C,685000,0.5,0.625,635,3775,0.13949,10945113,1,CBOE S&P 500 INDEX,E
108105,19960328,09ED2.7E,19971220,19960326,C,725000,33,35,0,701,0.146529,10408574,1,CBOE S&P 500 INDEX,E
108105,19960328,0A79B.66,19960622,19960328,P,570000,2.5,2.875,1,5920,0.215089,10984294,1,CBOE S&P 500 INDEX,E
108105,19960328,0A73B.2B,19970621,19960328,P,650000,30.5,32.5,2,1860,0.154691,10959659,1,CBOE S&P 500 INDEX,E
108105,19960328,0A888.90,19961221,19960328,P,625000,18.625,19.375,4108,3137,0.163273,11045008,1,CBOE S&P 500 INDEX,E
108105,19960328,0A900.9A,19971220,19960328,P,650000,33,35,2,2369,0.155835,11075738,1,CBOE S&P 500 INDEX,E
108105,19960328,0A76B.D7,19960420,19960328,P,615000,2.375,2.625,1039,6833,0.219664,10972119,1,CBOE S&P 500 INDEX,E
108105,19960328,0A76C.7D,19970621,19960216,P,675000,39.875,41.875,0,288,0.147299,10972285,1,CBOE S&P 500 INDEX,E
108105,19960328,0A945.03,19960420,19960328,P,600000,1.25,1.5,1975,156,0.241714,11093251,1,CBOE S&P 500 INDEX,E
108105,19960328,0A81B.B2,19960518,19960328,P,600000,3.5,3.75,8656,399,0.21313,11017138,1,CBOE S&P 500 INDEX,E
108105,19960328,0A890.77,19961221,19960328,P,600000,12.75,13.5,533,7165,0.172656,11047031,1,CBOE S&P 500 INDEX,E
108105,19960328,0A8C8.64,19960921,19960328,P,675000,33.5,34.5,20,7432,0.139563,11061348,1,CBOE S&P 500 INDEX,E
108105,19960328,0A908.0F,19960420,19960328,C,660000,5.5,5.875,1382,2649,0.157742,11077647,1,CBOE S&P 500 INDEX,E
108105,19960328,0A7A7.F9,19970621,19960319,C,600000,89.875,91.875,0,1288,0.1832,10987513,1,CBOE S&P 500 INDEX,E
108105,19960328,0A912.CB,19961221,19960327,P,675000,36.75,37.75,0,599,0.143609,11080395,1,CBOE S&P 500 INDEX,E
108105,19960328,09ED4.20,19960420,19960328,P,650000,9.375,9.875,3945,104,0.155818,10408992,1,CBOE S&P 500 INDEX,E
108105,19960328,0A7EE.E8,19960622,19960327,P,700000,47.5,48.5,0,1173,0.117509,11005672,1,CBOE S&P 500 INDEX,E
108105,19960328,0A9C0.32,19960622,19960327,P,595000,4.625,5,0,3319,0.195427,11124786,1,CBOE S&P 500 INDEX,E
108105,19960328,0A865.8E,19960420,19960328,C,655000,7.75,8.25,1392,8934,0.165004,11036046,1,CBOE S&P 500 INDEX,E
108105,19960328,0A957.62,19960921,19960326,P,700000,48.625,49.625,0,492,0.128211,11097954,1,CBOE S&P 500 INDEX,E
108105,19960328,0A8DC.BC,19960518,19960328,P,615000,4.75,5.125,20,2068,0.189234,11066556,1,CBOE S&P 500 INDEX,E
108105,19960328,0A998.F3,19960622,19960321,P,375000,0,0.25,0,2927,0.436043,11114739,1,CBOE S&P 500 INDEX,E
108105,19960328,0A8DF.0E,19960420,19960328,P,660000,14,14.75,83,4193,0.136514,11067150,1,CBOE S&P 500 INDEX,E
108105,19960328,0A86A.FA,19960622,19960328,C,580000,76.625,77.625,50,2868,0.227483,11037434,1,CBOE S&P 500 INDEX,E
108105,19960328,0A8E2.37,19970322,,P,700000,50.875,51.875,0,0,0.136345,11067959,1,CBOE S&P 500 INDEX,E
108105,19960328,0A961.78,19971220,19960328,P,700000,52.25,54.25,2,177,0.145143,11100536,1,CBOE S&P 500 INDEX,E
108105,19960328,0AC0D.83,19960622,19960328,P,650000,17,17.75,1116,4287,0.154495,11275651,1,CBOE S&P 500 INDEX,E
108105,19960328,0AC0F.AE,19960622,19960326,P,425000,0.0625,0.25,0,3165,0.353221,11276206,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA38.63,19960921,19960327,P,640000,19,19.75,0,1078,0.156753,11155555,1,CBOE S&P 500 INDEX,E
108105,19960328,0AADF.29,19960622,19960328,P,635000,11.875,12.625,10,5733,0.164754,11198249,1,CBOE S&P 500 INDEX,E
108105,19960328,0AB5A.16,19960622,19960328,P,655000,19,19.75,8,7875,0.150419,11229718,1,CBOE S&P 500 INDEX,E
108105,19960328,0A9E0.0F,19960420,19960328,P,550000,0.1875,0.25,20,1934,0.316296,11132943,1,CBOE S&P 500 INDEX,E
108105,19960328,0AB60.49,19971220,19960124,C,500000,179.625,181.625,0,25,0.223346,11231305,1,CBOE S&P 500 INDEX,E
108105,19960328,0AC56.CD,19961221,19960305,C,695000,19,19.75,0,292,0.1454,11294413,1,CBOE S&P 500 INDEX,E
108105,19960328,0AC80.13,19960518,19960328,P,645000,12,12.375,46,1019,0.161883,11304979,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA75.13,19960420,19960326,P,680000,29.25,30.25,0,660,,11171091,1,CBOE S&P 500 INDEX,E
108105,19960328,09BA6.DA,19960518,19960312,P,690000,39.125,40.125,0,7,0.123564,10200794,1,CBOE S&P 500 INDEX,E
108105,19960328,0AAB1.FF,19971220,19960322,P,500000,6.5,7.5,0,1142,0.195866,11186687,1,CBOE S&P 500 INDEX,E
108105,19960328,0ABA8.FC,19960518,19960326,C,630000,29.5,30.5,0,58,0.185292,11249916,1,CBOE S&P 500 INDEX,E
108105,19960328,0ACBA.65,19960921,19960312,C,695000,11.625,12.375,0,5,0.143302,11319909,1,CBOE S&P 500 INDEX,E
108105,19960328,0ABEE.AC,19960921,19960327,P,650000,22.5,23.5,0,3580,0.152584,11267756,1,CBOE S&P 500 INDEX,E
108105,19960328,0AAF7.83,19960420,19960328,C,680000,0.875,1,275,5759,0.140316,11204483,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA81.45,19960921,19960328,C,725000,4.75,5.125,10,663,0.135172,11174213,1,CBOE S&P 500 INDEX,E
108105,19960328,0ABB5.74,19960420,,C,540000,110.375,111.375,0,0,0.453134,11253108,1,CBOE S&P 500 INDEX,E
108105,19960328,0AAFB.58,19960518,19960328,P,630000,7.5,8,785,2468,0.174944,11205464,1,CBOE S&P 500 INDEX,E
108105,19960328,0AAFC.B4,19960420,19960328,P,580000,0.375,0.625,3,1781,0.259416,11205812,1,CBOE S&P 500 INDEX,E
108105,19960328,0ACFA.E4,19960921,19960226,C,560000,101.75,102.75,0,1921,0.218552,11336420,1,CBOE S&P 500 INDEX,E
108105,19960328,0ABFA.BB,19961221,19960315,P,725000,66.125,67.125,0,422,0.12167,11270843,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA89.9C,19960622,19960326,C,610000,50.375,51.375,0,43,0.196618,11176348,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA8B.E1,19961221,19960328,P,500000,2.3125,2.6875,31,6347,0.211478,11176929,1,CBOE S&P 500 INDEX,E
108105,19960328,0AB81.C9,19960622,19960326,P,450000,0.0625,0.25,0,8518,0.310226,11239881,1,CBOE S&P 500 INDEX,E
108105,19960328,0AA90.0C,19960622,19960322,C,450000,201.625,202.625,0,1999,0.414873,11177996,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD06.00,19960921,,C,580000,84.25,85.25,0,1361,0.203262,11339264,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD6D.D2,19960921,19960315,P,725000,67.5,68.5,0,53,0.116006,11365842,1,CBOE S&P 500 INDEX,E
108105,19960328,0ACE0.28,19960518,19960328,P,635000,8.625,9.125,10,921,0.168781,11329576,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD46.70,19960518,19960328,P,625000,6.375,6.875,6,1469,0.179087,11355760,1,CBOE S&P 500 INDEX,E
108105,19960328,0ADEF.47,19960921,19960328,P,550000,3.875,4.125,225,1033,0.204145,11398983,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF1D.40,19970621,19960328,P,600000,17.25,18.75,5,7122,0.169932,11476288,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE6B.83,19960420,19960328,C,675000,1.5,1.75,361,6002,0.144776,11430787,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF58.45,19960921,19960314,C,625000,48.875,49.875,0,3697,0.176589,11491397,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF59.08,19961221,19960327,P,425000,0.5625,0.8125,0,2306,0.247985,11491592,1,CBOE S&P 500 INDEX,E
108105,19960328,0AEA6.5F,19961221,19960328,P,700000,50,51,201,2320,0.133472,11445855,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF5E.1A,19971220,19960328,P,625000,27,28,15,555,0.164431,11492890,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD85.C9,19960921,,C,590000,75.875,76.875,0,132,0.196802,11371977,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE77.85,19961221,19960327,C,725000,9.625,10.125,0,994,0.135877,11433861,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD8B.39,19960518,19960328,C,655000,13.25,14,6,1441,0.161115,11373369,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE42.E6,19960420,19960328,C,695000,0.1875,0.3125,2306,5207,0.145631,11420390,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE43.94,19960921,19960326,P,660000,26.5,27.5,0,3961,0.147552,11420564,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF32.32,19960921,19960314,C,600000,67.75,68.75,0,37,0.190601,11481650,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF93.7E,19970621,19960221,C,575000,108.5,110.5,0,1250,0.192953,11506558,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF93.B3,19960622,19960328,P,665000,23.75,24.75,1,377,0.14425,11506611,1,CBOE S&P 500 INDEX,E
108105,19960328,0AD9A.AF,19960420,19960328,C,640000,16.625,17.375,202,346,0.183284,11377327,1,CBOE S&P 500 INDEX,E
108105,19960328,0ADD3.ED,19960622,19960328,P,630000,10.5,11.25,1,6200,0.168207,11391981,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE19.B8,19960420,19960328,P,575000,0.25,0.5,1,5765,0.262725,11409848,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE1C.8F,19960518,19960327,P,665000,21,22,0,488,0.144723,11410575,1,CBOE S&P 500 INDEX,E
108105,19960328,0AE95.8A,19970322,,C,600000,83.25,84.25,0,0,0.18384,11441546,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF49.17,19960622,19960328,P,550000,1.6875,1.875,1010,7239,0.233613,11487511,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0B2.A4,19960622,19960326,P,400000,0,0.25,0,8360,0.389045,11580068,1,CBOE S&P 500 INDEX,E
108105,19960328,0B075.35,19960518,19960307,P,700000,47.875,48.875,0,3,0.104102,11564341,1,CBOE S&P 500 INDEX,E
108105,19960328,0B014.AB,19960420,19960327,C,610000,42.75,43.25,0,6568,0.257703,11539627,1,CBOE S&P 500 INDEX,E
108105,19960328,0AFE1.1F,19961221,19960327,P,475000,1.625,1.875,0,6703,0.225957,11526431,1,CBOE S&P 500 INDEX,E
108105,19960328,0AFE1.34,19960518,19960328,C,690000,2.125,2.5,2075,5668,0.140946,11526452,1,CBOE S&P 500 INDEX,E
108105,19960328,0AF4F.42,19970322,19960328,P,675000,38.375,39.375,1,104,0.143643,11489090,1,CBOE S&P 500 INDEX,E
108105,19960328,0B12D.FA,19961221,19960312,C,575000,95.75,96.75,0,1296,0.199481,11611642,1,CBOE S&P 500 INDEX,E
108105,19960328,0B07D.0C,19960921,19960212,C,525000,133.5,134.5,0,22,0.24616,11566348,1,CBOE S&P 500 INDEX,E
108105,19960328,0B07D.19,19960622,19960328,P,640000,13.5,14.125,76,8845,0.16157,11566361,1,CBOE S&P 500 INDEX,E
108105,19960328,0B130.92,19960420,19960328,P,620000,3,3.375,68,3383,0.215497,11612306,1,CBOE S&P 500 INDEX,E
108105,19960328,0B07E.97,19971220,,C,550000,139.875,141.875,0,0,0.201721,11566743,1,CBOE S&P 500 INDEX,E
108105,19960328,0AFB9.E9,19960622,19960327,C,685000,6.25,6.75,0,2361,0.141908,11516393,1,CBOE S&P 500 INDEX,E
108105,19960328,0B21A.81,19960420,19960328,P,655000,11.5,12.25,124,5565,0.147996,11672193,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0C3.3A,19960622,19960328,P,600000,5.25,5.75,84,3098,0.192703,11584314,1,CBOE S&P 500 INDEX,E
108105,19960328,0B136.C6,19960921,19960327,P,580000,6.375,6.875,0,2033,0.185656,11613894,1,CBOE S&P 500 INDEX,E
108105,19960328,0B136.D2,19960622,19960328,P,500000,0.375,0.5,1016,1103,0.263345,11613906,1,CBOE S&P 500 INDEX,E
108105,19960328,0B084.C8,19961221,19960229,C,400000,255.375,256.375,0,640,0.352965,11568328,1,CBOE S&P 500 INDEX,E
108105,19960328,0B1E7.40,19970621,19960319,P,625000,23,25,0,914,0.162395,11659072,1,CBOE S&P 500 INDEX,E
108105,19960328,0B027.F5,19960622,19960328,C,675000,9.75,10.25,675,4256,0.149468,11544565,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0C8.75,19960622,19960308,C,570000,85.75,86.75,0,196,0.237705,11585653,1,CBOE S&P 500 INDEX,E
108105,19960328,0B1B2.27,19960622,19960328,C,655000,18.75,19.5,2,3330,0.160913,11645479,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0CF.98,19960921,19960328,C,700000,10.125,10.875,912,2252,0.141859,11587480,1,CBOE S&P 500 INDEX,E
108105,19960328,0B037.04,19960420,19960328,P,630000,4.125,4.5,179,8619,0.191566,11548420,1,CBOE S&P 500 INDEX,E
108105,19960328,0B314.25,19960622,19960318,C,590000,67.75,68.75,0,2576,0.218472,11736101,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0E2.96,19960420,19960320,C,615000,37.375,38.375,0,1460,0.231298,11592342,1,CBOE S&P 500 INDEX,E
108105,19960328,0B235.1A,19960622,19960328,P,580000,3.25,3.625,19,466,0.208011,11679002,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0A4.20,19960518,19960328,C,660000,11,11.5,40,5324,0.158383,11576352,1,CBOE S&P 500 INDEX,E
108105,19960328,0B11F.F8,19960420,19960328,P,665000,17.25,18,41,694,0.129195,11608056,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0EA.58,19960420,,C,510000,140,141,0,0,0.539493,11594328,1,CBOE S&P 500 INDEX,E
108105,19960328,0B159.2C,19961221,19960328,C,625000,57.625,58.625,100,2318,0.174505,11622700,1,CBOE S&P 500 INDEX,E
108105,19960328,0B205.8F,19960622,19960321,C,560000,95.125,96.125,0,3531,0.250343,11666831,1,CBOE S&P 500 INDEX,E
108105,19960328,0B279.F0,19970621,,P,475000,3.125,3.5,0,0,0.207532,11696624,1,CBOE S&P 500 INDEX,E
108105,19960328,0B0EC.B7,19960420,19960328,P,605000,1.75,1.875,208,1241,0.239476,11594935,1,CBOE S&P 500 INDEX,E
108105,19960328,0B1D7.5D,19960518,19960328,P,610000,4.125,4.5,102,1015,0.195116,11655005,1,CBOE S&P 500 INDEX,E
108105,19960328,0B387.38,19960622,19960328,P,620000,8.375,8.875,2334,4506,0.175958,11765560,1,CBOE S&P 500 INDEX,E
108105,19960328,0B127.14,19961221,19960328,P,650000,26.375,27.375,111,1789,0.153503,11609876,1,CBOE S&P 500 INDEX,E
108105,19960328,0B162.83,19960518,19960328,P,590000,2.3125,2.6875,40,1161,0.217424,11625091,1,CBOE S&P 500 INDEX,E
108105,19960328,0B38C.C3,19960420,19960328,C,650000,10.25,11,3490,9068,0.170789,11766979,1,CBOE S&P 500 INDEX,E
108105,19960328,0B244.6C,19971220,,C,600000,102.875,104.875,0,0,0.18215,11682924,1,CBOE S&P 500 INDEX,E
108105,19960328,0B211.E8,19971220,19960321,P,675000,41.5,43.5,0,216,0.14941,11669992,1,CBOE S&P 500 INDEX,E
108105,19960328,0B24E.05,19960622,19960327,P,585000,3.625,4,0,9838,0.203297,11685381,1,CBOE S&P 500 INDEX,E
108105,19960328,0B2C5.F5,19960518,19960318,C,635000,25.75,26.75,0,153,0.179622,11716085,1,CBOE S&P 500 INDEX,E
108105,19960328,0B339.9B,19960420,,C,545000,105.25,106.25,0,0,0.423741,11745691,1,CBOE S&P 500 INDEX,E
108105,19960328,0B2FD.E3,19971220,19960318,P,525000,9,10,0,66,0.189571,11730403,1,CBOE S&P 500 INDEX,E
108105,19960328,0B3B1.4A,19960622,19960314,C,615000,46.5,47.5,0,451,0.194256,11776330,1,CBOE S&P 500 INDEX,E
108105,19960328,0B405.26,19960420,19960328,P,590000,0.875,0.9375,316,5070,0.254877,11797798,1,CBOE S&P 500 INDEX,E
108105,19960328,09EF1.BC,19960518,19960328,C,650000,16,16.75,610,2332,0.165089,10416572,1,CBOE S&P 500 INDEX,E
108105,19960328,0993A.AA,19970621,19960318,P,525000,6.375,7.375,0,1557,0.192265,10042026,1,CBOE S&P 500 INDEX,E
108105,19960328,0993F.C0,19960518,19960328,P,670000,24,25,1,301,0.13991,10043328,1,CBOE S&P 500 INDEX,E
108105,19960328,09A67.E8,19971220,19960315,P,725000,64,66,0,63,0.138837,10119144,1,CBOE S&P 500 INDEX,E
108105,19960328,09A69.EF,19960420,19960328,P,645000,7.5,7.875,1578,420,0.162122,10119663,1,CBOE S&P 500 INDEX,E
108105,19960329,09ABE.0A,19960622,19960328,P,575000,3.375,3.75,0,9164,0.216032,10141194,1,CBOE S&P 500 INDEX,E
108105,19960329,09A05.1E,19960518,19960329,P,650000,15.125,15.875,152,4106,0.15588,10093854,1,CBOE S&P 500 INDEX,E
108105,19960329,09B37.B1,19960622,19960328,P,605000,6.375,6.875,0,5717,0.187403,10172337,1,CBOE S&P 500 INDEX,E
108105,19960329,09BEF.B7,19960420,19960319,P,690000,41.75,42.75,0,17,,10219447,1,CBOE S&P 500 INDEX,E
108105,19960329,09B02.A1,19960921,19960320,C,575000,86.25,87.25,0,696,0.212405,10158753,1,CBOE S&P 500 INDEX,E
108105,19960329,098E1.23,19960622,19960131,C,595000,60.75,61.75,0,182,0.217527,10019107,1,CBOE S&P 500 INDEX,E
108105,19960329,09BF2.B7,19960622,19960314,C,550000,101.5,102.5,0,8043,0.266021,10220215,1,CBOE S&P 500 INDEX,E
108105,19960329,09ACB.F2,19960518,19960329,C,680000,3,3.375,101,4059,0.141744,10144754,1,CBOE S&P 500 INDEX,E
108105,19960329,09C35.CC,19970322,,C,575000,99.75,100.75,0,0,0.195764,10237388,1,CBOE S&P 500 INDEX,E
108105,19960329,0995C.60,19970621,19960321,C,700000,29.5,31.5,0,660,0.15107,10050656,1,CBOE S&P 500 INDEX,E
108105,19960329,09C3B.52,19970621,19960313,P,575000,13,14.5,0,1932,0.176396,10238802,1,CBOE S&P 500 INDEX,E
108105,19960329,09C3B.BD,19960622,19960318,P,690000,42.125,43.125,0,575,0.1225,10238909,1,CBOE S&P 500 INDEX,E
108105,19960329,09C3C.0E,19960518,,P,695000,46.375,47.375,0,0,0.103105,10238990,1,CBOE S&P 500 INDEX,E
108105,19960329,09AD3.10,19960420,,C,570000,77.375,78.375,0,0,0.36074,10146576,1,CBOE S&P 500 INDEX,E
108105,19960329,099D6.78,19970621,19960313,P,700000,53.125,55.125,0,444,0.139013,10081912,1,CBOE S&P 500 INDEX,E
108105,19960329,09968.5C,19971220,19960301,P,550000,11.625,13.125,0,1230,0.178691,10053724,1,CBOE S&P 500 INDEX,E
108105,19960329,098F0.17,19971220,19960222,P,750000,78.875,79.875,0,3,0.126357,10022935,1,CBOE S&P 500 INDEX,E
108105,19960329,098F0.99,19970322,19960329,P,650000,29.875,30.875,1,1000,0.151706,10023065,1,CBOE S&P 500 INDEX,E
108105,19960329,09ADA.B0,19960420,19960214,P,695000,46.75,47.75,0,100,,10148528,1,CBOE S&P 500 INDEX,E
108105,19960329,09C0A.41,19960921,,C,520000,135.375,136.375,0,0,0.256525,10226241,1,CBOE S&P 500 INDEX,E
108105,19960329,09B5C.AF,19960420,,C,585000,62.75,63.75,0,0,0.316402,10181807,1,CBOE S&P 500 INDEX,E
108105,19960329,09915.59,19960622,19960329,P,615000,8.25,8.75,10,4801,0.180976,10032473,1,CBOE S&P 500 INDEX,E
108105,19960329,0997E.24,19960622,19960326,C,680000,6.75,7.25,0,1539,0.144909,10059300,1,CBOE S&P 500 INDEX,E
108105,19960329,09A23.38,19960420,19960329,P,640000,7.25,7.5,3914,1109,0.172453,10101560,1,CBOE S&P 500 INDEX,E
108105,19960329,09908.E0,19960921,19960318,P,450000,0.375,0.5625,0,2331,0.24915,10029280,1,CBOE S&P 500 INDEX,E
108105,19960329,09B69.D8,19960420,,C,595000,53.375,54.375,0,0,0.297501,10185176,1,CBOE S&P 500 INDEX,E
108105,19960329,09989.9A,19960921,19960329,C,660000,25.125,26.125,5,3500,0.159316,10062234,1,CBOE S&P 500 INDEX,E
108105,19960329,09AE8.E3,19960420,19960329,P,675000,27.75,28.75,75,646,,10152163,1,CBOE S&P 500 INDEX,E
108105,19960329,09BD1.A4,19971220,19960318,P,575000,16.25,17,0,2089,0.173634,10211748,1,CBOE S&P 500 INDEX,E
108105,19960329,09BD2.7E,19960518,19960329,P,605000,4.25,4.625,804,4234,0.205168,10211966,1,CBOE S&P 500 INDEX,E
108105,19960329,099F0.8E,19960921,19960329,P,585000,8.125,8.625,45,2284,0.188499,10088590,1,CBOE S&P 500 INDEX,E
108105,19960329,09B85.7B,19960420,19960329,P,635000,6,6.25,101,260,0.18347,10192251,1,CBOE S&P 500 INDEX,E
108105,19960329,09C26.05,19961221,19960329,P,575000,9.625,10.125,33,8946,0.185428,10233349,1,CBOE S&P 500 INDEX,E
108105,19960329,09B24.18,19960622,19960318,P,695000,46.125,47.125,0,500,0.118066,10167320,1,CBOE S&P 500 INDEX,E
108105,19960329,099B5.6A,19960518,19960329,P,660000,20.125,21.125,17,2975,0.148179,10073450,1,CBOE S&P 500 INDEX,E
108105,19960329,09CA7.31,19961221,19960328,C,475000,181.375,182.375,0,1392,0.270231,10266417,1,CBOE S&P 500 INDEX,E
108105,19960329,09D5A.7D,19970322,,C,700000,22.75,23.75,0,0,0.14695,10312317,1,CBOE S&P 500 INDEX,E
108105,19960329,09D25.B2,19961221,19960328,C,500000,158.375,159.375,0,1113,0.24959,10298802,1,CBOE S&P 500 INDEX,E
108105,19960329,09C60.78,19960921,19960313,C,550000,108,109,0,348,0.230348,10248312,1,CBOE S&P 500 INDEX,E
108105,19960329,09D98.8A,19960622,19960328,C,600000,56.625,57.625,0,399,0.214149,10328202,1,CBOE S&P 500 INDEX,E
108105,19960329,09D99.13,19970621,,C,750000,13.5,14.25,0,0,0.138481,10328339,1,CBOE S&P 500 INDEX,E
108105,19960329,09C82.EC,19960622,19960328,P,685000,38.25,39.25,0,3065,0.125664,10257132,1,CBOE S&P 500 INDEX,E
108105,19960329,09B36.33,19960518,19960329,C,700000,0.875,1.125,21,3031,0.141458,10171955,1,CBOE S&P 500 INDEX,E
108105,19960329,09D9E.A9,19960622,19960318,C,525000,125.25,126.25,0,4843,0.297002,10329769,1,CBOE S&P 500 INDEX,E
108105,19960329,099FF.DB,19960921,19960327,P,590000,8.75,9.25,0,4360,0.184726,10092507,1,CBOE S&P 500 INDEX,E
108105,19960329,09CC2.3B,19960518,19960314,C,610000,43.5,44.5,0,4,0.216496,10273339,1,CBOE S&P 500 INDEX,E
108105,19960329,09D6B.77,19961221,,C,450000,204.875,205.875,0,28,0.296669,10316663,1,CBOE S&P 500 INDEX,E
108105,19960329,09C8B.DD,19960420,19960329,P,670000,23.5,24.5,52,1082,0.110511,10259421,1,CBOE S&P 500 INDEX,E
108105,19960329,09DA6.1F,19960420,19960329,C,700000,0.0625,0.1875,15,4077,0.15532,10331679,1,CBOE S&P 500 INDEX,E
108105,19960329,09F06.BA,19960622,19960320,C,635000,29.125,30.125,0,1093,0.177656,10421946,1,CBOE S&P 500 INDEX,E
108105,19960329,09D73.AC,19971220,19960329,C,650000,67.5,69.125,225,1465,0.163878,10318764,1,CBOE S&P 500 INDEX,E
108105,19960329,09CFD.73,19960622,19960320,C,475000,173.875,174.875,0,2700,0.376246,10288499,1,CBOE S&P 500 INDEX,E
108105,19960329,09E29.98,19960622,19960328,C,500000,149.375,150.375,0,3786,0.331251,10365336,1,CBOE S&P 500 INDEX,E
108105,19960329,098B6.4F,19970621,19960311,P,550000,9.375,10.375,0,3418,0.1832,10008143,1,CBOE S&P 500 INDEX,E
108105,19960329,09D05.86,19971220,19960320,C,675000,53,55,0,627,0.155573,10290566,1,CBOE S&P 500 INDEX,E
108105,19960329,09DE8.A8,19971220,19960328,C,625000,82.875,84.875,0,175,0.17202,10348712,1,CBOE S&P 500 INDEX,E
108105,19960329,09CD8.9D,19970621,19960320,C,625000,70.375,72.375,0,1615,0.175331,10279069,1,CBOE S&P 500 INDEX,E
108105,19960329,09CD8.FA,19960622,19960329,C,700000,2.625,3,55,3694,0.137461,10279162,1,CBOE S&P 500 INDEX,E
108105,19960329,09E35.45,19960420,19960328,C,500000,146.75,147.75,0,3080,0.605805,10368325,1,CBOE S&P 500 INDEX,E
108105,19960329,098BE.83,19960622,19960328,P,610000,7.25,7.75,0,3526,0.18409,10010243,1,CBOE S&P 500 INDEX,E
108105,19960329,09D0C.FF,19960921,19960329,C,640000,36.625,37.625,10,0,0.169107,10292479,1,CBOE S&P 500 INDEX,E
108105,19960329,09D4E.7C,19960420,19960304,P,685000,37,38,0,34,,10309244,1,CBOE S&P 500 INDEX,E
108105,19960329,09C9C.D3,19971220,19960320,C,700000,41.25,43.25,0,406,0.150624,10263763,1,CBOE S&P 500 INDEX,E
108105,19960329,09F47.7B,19960921,19960327,P,500000,1.5625,1.8125,0,3935,0.231802,10438523,1,CBOE S&P 500 INDEX,E
108105,19960329,09DC5.7A,19960420,19960328,C,600000,48.625,49.625,0,107,0.283496,10339706,1,CBOE S&P 500 INDEX,E
108105,19960329,09D8E.E4,19960622,19960326,C,400000,247.75,248.75,0,2974,0.535148,10325732,1,CBOE S&P 500 INDEX,E
108105,19960329,09DF1.72,19970322,19960319,C,675000,33.625,34.625,0,100,0.154213,10350962,1,CBOE S&P 500 INDEX,E
108105,19960329,09DCD.A4,19960622,19960327,C,625000,36.25,37.25,0,898,0.186241,10341796,1,CBOE S&P 500 INDEX,E
108105,19960329,09F1D.DD,19970621,19960213,P,725000,67,69,0,10,0.131213,10427869,1,CBOE S&P 500 INDEX,E
108105,19960329,0A02F.38,19970621,19960301,P,500000,4.625,5.375,0,1319,0.199135,10497848,1,CBOE S&P 500 INDEX,E
108105,19960329,09E44.BC,19961221,19960326,C,700000,16,16.75,0,4570,0.144361,10372284,1,CBOE S&P 500 INDEX,E
108105,19960329,09F4B.66,19961221,19960326,C,675000,26.25,27.25,0,4677,0.153875,10439526,1,CBOE S&P 500 INDEX,E
108105,19960329,09F80.C0,19960518,19960328,P,675000,29.875,30.875,0,951,0.134971,10453184,1,CBOE S&P 500 INDEX,E
108105,19960329,09DF8.41,19960921,19960329,C,650000,30.625,31.625,1,6144,0.164208,10352705,1,CBOE S&P 500 INDEX,E
108105,19960329,0A0B1.9C,19960622,19960329,C,650000,19.125,19.625,2830,3139,0.158888,10531228,1,CBOE S&P 500 INDEX,E
